구분,gid,geometry,공동주택,상업,산업,공원,녹지,단독주택,도로,하천,기타,거주인구,유동인구,dist_to_hotspot_km,사업체당종사자수,지가경쟁력,녹지면적,탄소흡수량,탄소배출량(수송),ALL_AADT,PSCR_AADT,BUS_AADT,FGCR_AADT,혼잡빈도강도,혼잡시간강도,평균속도,가중혼잡도,탄소배출량(통합)
동탄신도시,다사600123,"POLYGON ((127.04920736974864 37.20865776113579, 127.04920200769224 37.2095591442691, 127.05032897096959 37.20956342775713, 127.05033431962235 37.20866204448479, 127.04920736974864 37.20865776113579))",0.593976655469945,0.0,0.0,0.13271514618244393,0.0,0.0,0.22333273847422658,0.0,0.04997545987338439,6.018593214496234,9.441075037736205,0.8969049375520262,0.6931471805599453,0.511294,1097.3530440794618,3.785709042304943,41.62469523681831,6638.641,5434.064,379.405,825.172,63.483,84.164,20.518,2.766,0.0
동탄신도시,다사600124,"POLYGON ((127.04920200769224 37.2095591442691, 127.04919664539717 37.210460527264225, 127.05032362207878 37.21046481089132, 127.05032897096959 37.20956342775713, 127.04920200769224 37.2095591442691))",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204006687076795,8.282718180930079,0.8991784917790235,1.0986122886681098,1.16159,0.0,0.0,0.0,,,,,,,,,2329.5
동탄신도시,다사600125,"POLYGON ((127.04919664539717 37.210460527264225, 127.04919128286343 37.21136191012119, 127.05031827294991 37.211366193887336, 127.05032362207878 37.21046481089132, 127.04919664539717 37.210460527264225))",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0106352940962555,7.690016208331902,0.9124805164882728,0.6931471805599453,1.00575,0.0,0.0,77.8158829265085,,,,,,,,,0.0
동탄신도시,다사600126,"POLYGON ((127.04919128286343 37.21136191012119, 127.049185920091 37.21226329284001, 127.05031292358292 37.21226757674519, 127.05031827294991 37.211366193887336, 127.04919128286343 37.21136191012119))",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.267200548541362,8.600947770793168,0.9363411054102204,0.9382696385929303,1.25064,0.0,0.0,18.93942146264612,,,,,,,,,0.0
동탄신도시,다사601109,"POLYGON ((127.05040917577023 37.19604266416607, 127.05040383044921 37.19694404937249, 127.05153060636749 37.19694832019788, 127.05153593829317 37.1960469348528, 127.05040917577023 37.19604266416607))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114822461888481,0.5885177538111519,0.0,6.507501567924506,1.6369258142165033,0.0,0.340171,0.0,0.0,3.86365871720711,,,,,,,,,0.0
동탄신도시,다사601110,"POLYGON ((127.05040383044921 37.19694404937249, 127.0503984848903 37.19784543444079, 127.05152527420451 37.19784970540482, 127.05153060636749 37.19694832019788, 127.05040383044921 37.19694404937249))",0.0,0.0,0.0,0.0,0.0,0.2720486737425066,0.19715521894827115,0.0102508563344671,0.5205452509747551,4.30406509320417,8.24917778930649,1.5502890794698052,1.1394342831883648,0.0,0.0,0.0,7.546812467089829,,,,,,,,,1955.37
동탄신도시,다사601111,"POLYGON ((127.0503984848903 37.19784543444079, 127.05039313909349 37.19874681937094, 127.05151994180419 37.19875109047363, 127.05152527420451 37.19784970540482, 127.0503984848903 37.19784543444079))",0.0,0.0,0.0,0.09005380807086413,0.02074237034212075,0.5571567019563314,0.33204711963068373,0.0,0.0,4.51085950651685,8.247052367741116,1.465360563264139,1.4213856809311607,0.640401,0.0,0.0,3.217231513369602,,,,,,,,,157.38
동탄신도시,다사601112,"POLYGON ((127.05039313909349 37.19874681937094, 127.0503877930587 37.19964820416294, 127.05151460916652 37.19965247540429, 127.05151994180419 37.19875109047363, 127.05039313909349 37.19874681937094))",0.0,0.0,0.0,0.0,0.04259145750309281,0.00041598653621577,0.10485764267055818,0.0,0.8521349132901334,5.8971538676367405,9.098702416579513,1.3824551249792127,0.8979415932059586,1.15858,0.0,0.0,10.719629720997611,,,,,,,,,79.22
동탄신도시,다사601113,"POLYGON ((127.0503877930587 37.19964820416294, 127.050382446786 37.20054958881679, 127.05150927629153 37.20055386019683, 127.05151460916652 37.19965247540429, 127.0503877930587 37.19964820416294))",0.0,0.0,0.0,0.0,0.05632956691172231,2.073488789731923e-05,0.9436496982003804,0.0,0.0,0.0,8.771985786079636,1.3019592952773238,0.0,0.0608083,0.0,0.0,75.28191672289,14028.819,11832.879,719.305,1476.636,30.981,59.278,33.579,1.948,0.0
동탄신도시,다사601117,"POLYGON ((127.05036640654008 37.203253741949496, 127.0503610593155 37.20415512605076, 127.05148794241784 37.20415939798548, 127.05149327624233 37.20325801374553, 127.05036640654008 37.203253741949496))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11434659474883,1.0153392340433565,0.0,0.927641,542.3412017556805,1.584989004820054,0.0,,,,,,,,,0.0
동탄신도시,다사601118,"POLYGON ((127.0503610593155 37.20415512605076, 127.05035571185292 37.20505651001387, 127.05148260835594 37.205060782087266, 127.05148794241784 37.20415939798548, 127.0503610593155 37.20415512605076))",0.0,0.0,0.0,0.7692418914348034,0.0,0.0,0.0,0.0,0.23075810856519652,0.0,6.852591345431628,0.9565070846673306,2.7880929087757464,0.287142,5991.888107474046,19.282301198178317,0.0,,,,,,,,,0.0
동탄신도시,다사601119,"POLYGON ((127.05035571185292 37.20505651001387, 127.05035036415231 37.20595789383883, 127.05147727405661 37.20596216605092, 127.05148260835594 37.205060782087266, 127.05035571185292 37.20505651001387))",0.0,0.0,0.0,0.6824148719072732,0.0,0.0,0.0,0.0,0.3175851280927268,0.0,6.941025631493532,0.9049381678520334,0.0,0.385505,3498.8144394194906,12.066607545240572,0.0,,,,,,,,,0.0
동탄신도시,다사601120,"POLYGON ((127.05035036415231 37.20595789383883, 127.05034501621368 37.20685927752564, 127.05147193951987 37.2068635498764, 127.05147727405661 37.20596216605092, 127.05035036415231 37.20595789383883))",0.1403875124019536,0.0,0.0,0.8596124875980464,0.0,0.0,0.0,0.0,0.0,0.0,8.310304314182522,0.8619371288106512,0.0,0.586756,6834.06055502014,22.46962059690972,0.0,,,,,,,,,0.0
동탄신도시,다사601121,"POLYGON ((127.05034501621368 37.20685927752564, 127.05033966803704 37.207760661074296, 127.05146660474571 37.207764933563745, 127.05147193951987 37.2068635498764, 127.05034501621368 37.20685927752564))",0.4425890412234521,0.0,0.0,0.5574109587765479,0.0,0.0,0.0,0.0,0.0,5.961005339623274,8.963489254004516,0.8288385742530814,1.4816045409242156,0.666781,4736.766370346994,15.387751324008237,0.0,,,,,,,,,0.0
동탄신도시,다사601122,"POLYGON ((127.05033966803704 37.207760661074296, 127.05033431962235 37.20866204448479, 127.0514612697341 37.20866631711294, 127.05146660474571 37.207764933563745, 127.05033966803704 37.207760661074296))",0.25482758934132393,0.0,0.0,0.7264331999328654,0.0,0.0,0.004030909224673107,0.0,0.014708301501137448,5.2832037287379885,8.831447572137673,0.8068620650964536,0.6931471805599453,0.0,5704.1913530821985,14.208254739764827,0.0,,,,,,,,,0.0
동탄신도시,다사601123,"POLYGON ((127.05033431962235 37.20866204448479, 127.05032897096959 37.20956342775713, 127.05145593448502 37.20956770052399, 127.0514612697341 37.20866631711294, 127.05033431962235 37.20866204448479))",0.7516657812698827,0.0,0.0,0.01363153751880925,0.0,0.0,0.2307108139475158,0.0,0.003991867263792267,5.3230099791384085,8.39925389355155,0.7969282551082271,0.6931471805599453,1.07223,0.0,0.0,40.133426976913206,6644.465,5439.459,379.375,825.632,63.454,84.145,20.525,2.769,0.0
동탄신도시,다사601124,"POLYGON ((127.05032897096959 37.20956342775713, 127.05032362207878 37.21046481089132, 127.05145059899849 37.21046908379687, 127.05145593448502 37.20956770052399, 127.05032897096959 37.20956342775713))",0.8787566047555422,0.0,0.0,0.0,0.0,0.0,0.1212433952444578,0.0,0.0,5.424950017481403,7.389539246763404,0.7994861707755918,0.8938178760220964,1.23669,0.0,0.0,0.0,,,,,,,,,30.11
동탄신도시,다사601125,"POLYGON ((127.05032362207878 37.21046481089132, 127.05031827294991 37.211366193887336, 127.05144526327446 37.2113704669316, 127.05145059899849 37.21046908379687, 127.05032362207878 37.21046481089132))",0.8398361225238355,0.0,0.0,0.0,0.0,0.0,0.16016387747616437,0.0,0.0,5.579729825986222,7.7512000113108375,0.8144181189700479,1.2039728043259361,1.3484,0.0,0.0,0.0,,,,,,,,,0.0
동탄신도시,다사601126,"POLYGON ((127.05031827294991 37.211366193887336, 127.05031292358292 37.21226757674519, 127.05143992731293 37.212271849928165, 127.05144526327446 37.2113704669316, 127.05031827294991 37.211366193887336))",0.7489747896699785,0.0,0.0,0.0,0.0,0.0,0.2510252103300214,0.0,0.0,5.883322388488279,8.520216616257631,0.8410653063336256,0.9426080401915284,1.25653,0.0,0.0,53.731462632859134,,,,,,,,,0.0
동탄신도시,다사602109,"POLYGON ((127.05153593829317 37.1960469348528, 127.05153060636749 37.19694832019788, 127.05265738252308 37.19695258030694, 127.05266270105344 37.19605119482356, 127.05153593829317 37.1960469348528))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5906595197953084,0.6931471805599453,0.0,0.0,0.0,0.453197679447184,,,,,,,,,0.0
동탄신도시,다사602110,"POLYGON ((127.05153060636749 37.19694832019788, 127.05152527420451 37.19784970540482, 127.05265206375601 37.19785396565219, 127.05265738252308 37.19695258030694, 127.05153060636749 37.19694832019788))",0.0,0.0,0.0,0.0,0.0,0.5027710926421526,0.2722041752995961,0.21401259888798818,0.011012133170263146,4.727387818712341,8.799435495117654,1.5013553175943783,1.5298852807321466,0.0,0.0,0.0,5.85912370237199,,,,,,,,,239.77
동탄신도시,다사602111,"POLYGON ((127.05152527420451 37.19784970540482, 127.05151994180419 37.19875109047363, 127.05264674475224 37.198755350859315, 127.05265206375601 37.19785396565219, 127.05152527420451 37.19784970540482))",0.0,0.0,0.0,0.08458668097129887,0.0,0.6338905377560383,0.28152278127266267,0.0,0.0,4.9344739331306915,8.251108213671866,1.4134896940356452,1.4152818979931427,0.546374,0.0,0.0,5.959134583880953,,,,,,,,,279.94
동탄신도시,다사602112,"POLYGON ((127.05151994180419 37.19875109047363, 127.05151460916652 37.19965247540429, 127.0526414255117 37.19965673592829, 127.05264674475224 37.198755350859315, 127.05151994180419 37.19875109047363))",0.0,0.0,0.0,0.0,0.04645702828420444,0.44186956298496016,0.40519716334847583,0.0,0.10647624538235945,4.804021044733257,10.871498247761684,1.3273483658566474,2.0865590094487,0.710901,0.0,0.0,59.21715704510161,14004.877,11812.958,718.625,1473.296,31.812,60.568,33.278,1.945,299.26
동탄신도시,다사602113,"POLYGON ((127.05151460916652 37.19965247540429, 127.05150927629153 37.20055386019683, 127.05263610603443 37.20055812085913, 127.0526414255117 37.19965673592829, 127.05151460916652 37.19965247540429))",0.0,0.0,0.0,0.0,0.11501294566728477,0.43978172895560336,0.3964553553582354,0.0,0.04874997001887649,4.0943445622221,9.593718004509224,1.2432897881245635,1.6218604324326575,0.419219,0.0,0.0,38.0793075061523,14285.008,12046.043,726.585,1512.38,22.09,45.468,36.802,1.984,162.16
동탄신도시,다사602114,"POLYGON ((127.05150927629153 37.20055386019683, 127.05150394317917 37.2014552448512, 127.05263078632036 37.20145950565183, 127.05263610603443 37.20055812085913, 127.05150927629153 37.20055386019683))",0.0,0.0,0.0,0.0,0.26958201789334024,0.0,0.0,0.0,0.7304179821066598,0.0,8.287918382296784,1.1617661356267968,0.0,0.074646,0.0,0.0,4.941958819106096,,,,,,,,,38.98
동탄신도시,다사602116,"POLYGON ((127.05149860982944 37.202356629367436, 127.05149327624233 37.20325801374553, 127.05262014618197 37.20326227482281, 127.05262546636955 37.202360890306394, 127.05149860982944 37.202356629367436))",0.0,0.0,0.0,0.0,0.800136910830529,0.0,0.0,0.0,0.199863089169471,5.37989735354046,7.936888863880187,1.0087657797198812,0.6931471805599453,0.0,0.0,0.0,6.083880545256644,,,,,,,,,10.9
동탄신도시,다사602117,"POLYGON ((127.05149327624233 37.20325801374553, 127.05148794241784 37.20415939798548, 127.05261482575756 37.204163659201086, 127.05262014618197 37.20326227482281, 127.05149327624233 37.20325801374553))",0.0,0.0,0.0,0.11404182417314643,0.06162624307324038,0.47691398087756115,0.19836356688650056,0.0,0.14905438498955145,4.330733340286331,7.95522513907486,0.9389276788665065,0.9509762898620451,0.383299,167.52945436895385,0.489603783658423,6.399873894732291,,,,,,,,,168.81
동탄신도시,다사602118,"POLYGON ((127.05148794241784 37.20415939798548, 127.05148260835594 37.205060782087266, 127.05260950509638 37.20506504344122, 127.05261482575756 37.204163659201086, 127.05148794241784 37.20415939798548))",0.0,0.0,0.0,0.15837727438226765,0.0,0.35979471459505485,0.20790687695561266,0.0,0.2739211340670648,4.343805421853684,8.331526044371186,0.8749726953870121,1.5755363607584192,0.55398,443.2017254802313,1.376195101994256,2.741983242014293,,,,,,,,,243.18
동탄신도시,다사602119,"POLYGON ((127.05148260835594 37.205060782087266, 127.05147727405661 37.20596216605092, 127.05260418419837 37.205966427543196, 127.05260950509638 37.20506504344122, 127.05148260835594 37.205060782087266))",0.0,0.0,0.0,0.27358369467643306,0.0,0.0,0.16520704178625295,0.0,0.5612092635373139,0.0,8.007580165489564,0.8182814264765095,0.0,0.504951,0.0,0.0,9.50410086373454,7057.856,5841.354,334.843,881.659,42.61,64.266,29.288,1.47,1009.57
동탄신도시,다사602120,"POLYGON ((127.05147727405661 37.20596216605092, 127.05147193951987 37.2068635498764, 127.05259886306352 37.20686781150703, 127.05260418419837 37.205966427543196, 127.05147727405661 37.20596216605092))",0.37720218004071726,0.0,0.0,0.4414805964954049,0.0,0.0,0.1510760634682436,0.0,0.030241159995634273,4.852030263919617,8.197376281591655,0.7704589618513641,0.0,1.21226,1714.7790682674417,5.018027675098416,22.782533889702325,6891.649,5689.488,332.196,869.965,42.435,64.505,29.355,1.436,0.0
동탄신도시,다사602121,"POLYGON ((127.05147193951987 37.2068635498764, 127.05146660474571 37.207764933563745, 127.05259354169183 37.20776919533272, 127.05259886306352 37.20686781150703, 127.05147193951987 37.2068635498764))",0.7203210519870771,0.0,0.0,0.0,0.0,0.0,0.2493978732196934,0.0,0.03028107479322957,0.0,9.384037343727508,0.73324264373663,0.0,1.31681,0.0,0.0,27.470601854711003,6891.745,5689.576,332.198,869.972,42.435,64.505,29.355,1.436,1441.72
동탄신도시,다사602122,"POLYGON ((127.05146660474571 37.207764933563745, 127.0514612697341 37.20866631711294, 127.05258822008331 37.20867057902025, 127.05259354169183 37.20776919533272, 127.05146660474571 37.207764933563745))",0.6132068679020458,0.0,0.0,0.0,0.02857307540195934,0.0,0.3399500211461221,0.0,0.0182700355498728,4.787491742782046,9.387433283195849,0.7083062762752951,0.6931471805599453,0.0,0.0,0.0,53.96812003199181,6900.834,5687.681,354.3,858.853,55.341,76.076,24.145,2.184,0.0
동탄신도시,다사602123,"POLYGON ((127.0514612697341 37.20866631711294, 127.05145593448502 37.20956770052399, 127.05258289823792 37.20957196256965, 127.05258822008331 37.20867057902025, 127.0514612697341 37.20866631711294))",0.0,0.0,0.0,0.0,0.3371746033746627,0.0,0.6628253966253372,0.0,0.0,0.0,7.781635254922739,0.6969691751844371,1.6691571471357227,0.671062,0.0,0.0,9.276098376276051,6314.613,5133.971,381.073,799.569,65.065,85.243,20.098,2.631,150.25
동탄신도시,다사602125,"POLYGON ((127.05145059899849 37.21046908379687, 127.05144526327446 37.2113704669316, 127.05257225383652 37.211374729253954, 127.05257757615564 37.21047334598088, 127.05145059899849 37.21046908379687))",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.7261376587235056,0.7169018500597935,2.169053700369523,0.680648,0.0,0.0,0.0,,,,,,,,,294.25
동탄신도시,다사603110,"POLYGON ((127.05265738252308 37.19695258030694, 127.05265206375601 37.19785396565219, 127.05377885354427 37.19785821518289, 127.05378415891538 37.19695682969967, 127.05265738252308 37.19695258030694))",0.0,0.0,0.0,0.0,0.0,0.49711687708309527,0.26270502555417063,0.240178097362734,0.0,3.4339872044851463,7.653537603247023,1.4576537879830227,1.9636097261547143,0.0,0.0,0.0,10.56623284059583,,,,,,,,,110.72
동탄신도시,다사603111,"POLYGON ((127.05265206375601 37.19785396565219, 127.05264674475224 37.198755350859315, 127.05377354793703 37.19875960052797, 127.05377885354427 37.19785821518289, 127.05265206375601 37.19785396565219))",0.0,0.0,0.0,0.0,0.0,0.6488901008098309,0.2624757506203527,0.0,0.08863414856981632,4.983606621708336,8.21666901095116,1.3669820284743532,1.2192402764567245,0.670979,0.0,0.0,15.337321770195103,,,,,,,,,461.3
동탄신도시,다사603112,"POLYGON ((127.05264674475224 37.198755350859315, 127.0526414255117 37.19965673592829, 127.05376824209362 37.199660985734916, 127.05377354793703 37.19875960052797, 127.05264674475224 37.198755350859315))",0.06445818035492214,0.0,0.0,0.0,0.06865652066873473,0.08125721878134771,0.5725206894754802,0.0,0.21310739071951518,0.0,10.883433415473714,1.2777090484103033,1.4445632692438664,0.606827,0.0,0.0,83.10147793896917,13236.66,11174.115,633.643,1428.902,36.438,62.712,31.16,1.928,383.62
동탄신도시,다사603113,"POLYGON ((127.0526414255117 37.19965673592829, 127.05263610603443 37.20055812085913, 127.05376293601407 37.20056237080372, 127.05376824209362 37.199660985734916, 127.0526414255117 37.19965673592829))",0.4582212549476556,0.0,0.0,0.0,0.010963696715340216,0.17216528944951132,0.3114688310620237,0.0,0.04718092782546907,6.018593214496234,9.725180526718525,1.1901496562549716,0.750305594399894,1.22814,0.0,0.0,31.71012692844902,6892.002,5689.811,332.202,869.99,42.435,64.505,29.355,1.436,78.94
동탄신도시,다사603114,"POLYGON ((127.05263610603443 37.20055812085913, 127.05263078632036 37.20145950565183, 127.05375762969835 37.201463755734395, 127.05376293601407 37.20056237080372, 127.05263610603443 37.20055812085913))",0.23804070669626723,0.0,0.0,0.0,0.13318110570286087,0.16555295433832629,0.39085899421565984,0.0,0.07236623904688583,1.9459101490553132,9.459774478003139,1.1047113839555882,0.9734491457141037,0.962059,0.0,0.0,38.69302993928501,6892.009,5689.817,332.202,869.99,42.435,64.505,29.355,1.436,154.6
동탄신도시,다사603115,"POLYGON ((127.05263078632036 37.20145950565183, 127.05262546636955 37.202360890306394, 127.05375232314645 37.202365140526936, 127.05375762969835 37.201463755734395, 127.05263078632036 37.20145950565183))",0.029734349165950122,0.0,0.0,0.0,0.16906260902590398,0.15655865826585041,0.5850983342083923,0.0,0.05954604933390324,5.147494476813453,8.820922318409096,1.0219263794752782,0.0,0.640597,0.0,0.0,27.607551887580488,6892.157,5689.952,332.204,870.001,42.435,64.505,29.355,1.436,153.27
동탄신도시,다사603116,"POLYGON ((127.05262546636955 37.202360890306394, 127.05262014618197 37.20326227482281, 127.05374701635837 37.203266525181334, 127.05375232314645 37.202365140526936, 127.05262546636955 37.202360890306394))",0.0729004523547337,0.0,0.0,0.0,0.10805781997249654,0.23051290686301926,0.48955679230576804,0.0,0.09897202850398251,5.68697535633982,9.467398274884154,0.9424940604392003,0.8960880245566356,0.0,0.0,0.0,22.061393881539782,6892.4,5690.174,332.208,870.018,42.435,64.504,29.355,1.436,100.02
동탄신도시,다사603117,"POLYGON ((127.05262014618197 37.20326227482281, 127.05261482575756 37.204163659201086, 127.05374170933412 37.20416790969758, 127.05374701635837 37.203266525181334, 127.05262014618197 37.20326227482281))",0.34969306429744923,0.0,0.0,0.0,0.0,0.17134823955154896,0.35557359705488945,0.0,0.12338509909611235,5.541263545158426,9.2499773446353,0.867336052823493,0.9343092373768334,1.01425,0.0,0.0,20.46278856430421,6891.97,5689.781,332.201,869.988,42.435,64.505,29.355,1.436,84.13
동탄신도시,다사603118,"POLYGON ((127.05261482575756 37.204163659201086, 127.05260950509638 37.20506504344122, 127.05373640207361 37.2050692940757, 127.05374170933412 37.20416790969758, 127.05261482575756 37.204163659201086))",0.5053986543828243,0.0,0.0,0.07300851988152463,0.0,0.07614506268936418,0.3223327630888305,0.0,0.023114999957456528,5.54907608489522,8.409244885872107,0.7976614875783293,0.8183103235139513,1.20544,0.0,0.0,38.53709709884014,6892.076,5689.878,332.203,869.995,42.435,64.505,29.355,1.436,47.29
동탄신도시,다사603119,"POLYGON ((127.05260950509638 37.20506504344122, 127.05260418419837 37.205966427543196, 127.0537310945769 37.20597067831567, 127.05373640207361 37.2050692940757, 127.05260950509638 37.20506504344122))",0.0,0.0,0.0,0.9587677114260099,0.0,0.0,0.041232288573990146,0.0,0.0,0.0,7.301997647067821,0.7350313698570801,0.0,0.265641,3199.733347841351,5.524738554920662,1.981119642430688,6286.037,5136.129,322.552,827.356,41.795,65.379,29.6,1.31,0.0
동탄신도시,다사603120,"POLYGON ((127.05260418419837 37.205966427543196, 127.05259886306352 37.20686781150703, 127.05372578684397 37.206872062417496, 127.0537310945769 37.20597067831567, 127.05260418419837 37.205966427543196))",0.6736227240033207,0.0,0.0,0.3263772759966794,0.0,0.0,0.0,0.0,0.0,6.218600119691729,9.136816536873496,0.6813909496455344,1.2656663733312759,1.32901,796.6889419044601,1.268519822698517,2.332641401577557,,,,,,,,,0.0
동탄신도시,다사603121,"POLYGON ((127.05259886306352 37.20686781150703, 127.05259354169183 37.20776919533272, 127.05372047887481 37.207773446381175, 127.05372578684397 37.206872062417496, 127.05259886306352 37.20686781150703))",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52649485957079,8.873285965927229,0.6390081247590499,1.0296194171811581,1.29329,0.0,0.0,3.104874154739525,,,,,,,,,0.0
